iter	Passed	Remaining
4769	531264	25616
4770	531390	25505
4771	531523	25395
4772	531648	25284
4773	531774	25174
4774	531908	25063
4775	532043	24953
4776	532176	24843
4777	532309	24732
4778	532425	24621
4779	532561	24511
4780	532691	24400
4781	532819	24289
4782	532950	24179
4783	533085	24069
4784	533215	23958
4785	533339	23847
4786	533468	23736
4787	533607	23626
4788	533745	23516
4789	533872	23405
4790	533998	23294
4791	534118	23183
4792	534262	23073
4793	534394	22963
4794	534526	22852
4795	534657	22741
4796	534801	22631
4797	534935	22521
4798	535063	22410
4799	535202	22300
4800	535338	22189
4801	535474	22079
4802	535608	21968
4803	535750	21858
4804	535907	21748
4805	536046	21638
4806	536183	21527
4807	536326	21417
4808	536451	21306
4809	536593	21195
4810	536731	21085
4811	536859	20974
4812	536986	20863
4813	537118	20752
4814	537259	20642
4815	537397	20531
4816	537524	20420
4817	537658	20310
4818	537782	20198
4819	537909	20087
4820	538041	19977
4821	538174	19866
4822	538301	19755
4823	538451	19645
4824	538586	19534
4825	538715	19423
4826	538850	19312
4827	538980	19201
4828	539116	19090
4829	539263	18980
4830	539416	18870
4831	539548	18759
4832	539680	18648
4833	539814	18537
4834	539948	18426
4835	540077	18315
4836	540202	18204
4837	540333	18093
4838	540468	17982
4839	540602	17871
4840	540740	17760
4841	540865	17649
4842	540998	17538
4843	541132	17427
4844	541282	17316
4845	541426	17205
4846	541568	17095
4847	541691	16983
4848	541817	16872
4849	541952	16761
4850	542092	16650
4851	542229	16539
4852	542369	16428
4853	542506	16317
4854	542649	16206
4855	542790	16095
4856	542917	15984
4857	543053	15873
4858	543207	15762
4859	543346	15651
4860	543479	15540
4861	543605	15429
4862	543723	15317
4863	543845	15206
4864	543966	15094
4865	544083	14982
4866	544206	14871
4867	544328	14759
4868	544449	14648
4869	544584	14537
4870	544706	14425
4871	544811	14313
4872	544942	14202
4873	545077	14091
4874	545211	13979
4875	545323	13867
4876	545457	13756
4877	545584	13645
4878	545725	13534
4879	545855	13422
4880	545978	13311
4881	546102	13199
4882	546234	13088
4883	546355	12976
4884	546487	12865
4885	546629	12753
4886	546760	12642
4887	546894	12531
4888	547029	12419
4889	547168	12308
4890	547298	12196
4891	547433	12085
4892	547571	11974
4893	547702	11862
4894	547833	11751
4895	547964	11639
4896	548094	11528
4897	548233	11416
4898	548403	11306
4899	548534	11194
4900	548666	11083
4901	548795	10971
4902	548943	10860
4903	549077	10748
4904	549224	10637
4905	549388	10526
4906	549539	10415
4907	549710	10304
4908	549844	10192
4909	549998	10081
4910	550130	9969
4911	550251	9857
4912	550379	9746
4913	550527	9634
4914	550659	9523
4915	550798	9411
4916	550931	9299
4917	551054	9187
4918	551188	9076
4919	551329	8964
4920	551459	8852
4921	551596	8741
4922	551720	8629
4923	551840	8517
4924	551965	8405
4925	552099	8293
4926	552242	8182
4927	552379	8070
4928	552512	7958
4929	552648	7846
4930	552780	7735
4931	552914	7623
4932	553048	7511
4933	553182	7399
4934	553316	7287
4935	553447	7175
4936	553589	7064
4937	553720	6952
4938	553852	6840
4939	553999	6728
4940	554127	6616
4941	554274	6505
4942	554428	6393
4943	554567	6281
4944	554711	6169
4945	554845	6057
4946	554983	5945
4947	555114	5833
4948	555241	5721
4949	555379	5609
4950	555513	5497
4951	555653	5385
4952	555805	5274
4953	555932	5162
4954	556058	5049
4955	556201	4938
4956	556361	4826
4957	556488	4714
4958	556616	4601
4959	556733	4489
4960	556846	4377
4961	556968	4265
4962	557092	4153
4963	557228	4041
4964	557360	3929
4965	557507	3817
4966	557668	3705
4967	557836	3593
4968	557962	3480
4969	558101	3368
4970	558234	3256
4971	558366	3144
4972	558493	3032
4973	558632	2920
4974	558771	2807
4975	558902	2695
4976	559045	2583
4977	559170	2471
4978	559296	2358
4979	559453	2246
4980	559580	2134
4981	559704	2022
4982	559828	1909
4983	559970	1797
4984	560097	1685
4985	560233	1573
4986	560377	1460
4987	560503	1348
4988	560635	1236
4989	560757	1123
4990	560880	1011
4991	561018	899
4992	561146	786
4993	561290	674
4994	561433	561
4995	561574	449
4996	561698	337
4997	561853	224
4998	561997	112
4999	562129	0
